# This file is generated on 06-Dec-2021 at 11:47:10 and contains for each site, each satellite, frequency:
# att_scin_cdf_val = cdf value of attenuation due to scintillation (dB); att_scin_cdf_prob = cdf probability of attenuation due to scintillation (%).
# All parameters are computed by: ITU-R P.618-10 model.
# Attenuation due to scintillation results are sorted acording to the site identification number:
#    _ 1 = Budapest (Lat = 4.7498e+01 deg, Lon = 1.9040e+01 deg, Alt = 5.2700e-01 km)
# Stored values are organised as follow:
# Site number, Satellite number, Frequency (GHz), att_scin_cdf_val (dB), att_scin_cdf_prob (%)
1, 6, 3.7500e+01, 4.9318e-02, 1.9000e+01
1, 6, 3.7500e+01, 2.6676e-02, 3.0000e+01
1, 6, 3.7500e+01, 7.1343e-01, 5.0000e-04
1, 6, 3.7500e+01, 6.3986e-01, 1.0000e-03
1, 6, 3.7500e+01, 5.3717e-01, 3.0000e-03
1, 6, 3.7500e+01, 4.9465e-01, 5.0000e-03
1, 6, 3.7500e+01, 4.4168e-01, 1.0000e-02
1, 6, 3.7500e+01, 4.0856e-01, 1.6000e-02
1, 6, 3.7500e+01, 3.7410e-01, 2.7000e-02
1, 6, 3.7500e+01, 3.4265e-01, 4.5000e-02
1, 6, 3.7500e+01, 3.1165e-01, 7.7000e-02
1, 6, 3.7500e+01, 2.8320e-01, 1.3000e-01
1, 6, 3.7500e+01, 2.5847e-01, 2.1000e-01
1, 6, 3.7500e+01, 2.3326e-01, 3.5000e-01
1, 6, 3.7500e+01, 2.0768e-01, 6.0000e-01
1, 6, 3.7500e+01, 1.8647e-01, 9.5000e-01
1, 6, 3.7500e+01, 1.6014e-01, 1.7000e+00
1, 6, 3.7500e+01, 1.3466e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.1076e-01, 5.1000e+00
1, 6, 3.7500e+01, 8.8497e-02, 8.3000e+00
1, 6, 3.7500e+01, 7.1308e-02, 1.2000e+01
1, 6, 3.7500e+01, 4.9318e-02, 1.9000e+01
1, 6, 3.7500e+01, 2.6676e-02, 3.0000e+01
1, 6, 3.7500e+01, 7.1343e-01, 5.0000e-04
1, 6, 3.7500e+01, 6.3986e-01, 1.0000e-03
1, 6, 3.7500e+01, 5.3717e-01, 3.0000e-03
1, 6, 3.7500e+01, 4.9465e-01, 5.0000e-03
1, 6, 3.7500e+01, 4.4168e-01, 1.0000e-02
1, 6, 3.7500e+01, 4.0856e-01, 1.6000e-02
1, 6, 3.7500e+01, 3.7410e-01, 2.7000e-02
1, 6, 3.7500e+01, 3.4265e-01, 4.5000e-02
1, 6, 3.7500e+01, 3.1165e-01, 7.7000e-02
1, 6, 3.7500e+01, 2.8320e-01, 1.3000e-01
1, 6, 3.7500e+01, 2.5847e-01, 2.1000e-01
1, 6, 3.7500e+01, 2.3326e-01, 3.5000e-01
1, 6, 3.7500e+01, 2.0768e-01, 6.0000e-01
1, 6, 3.7500e+01, 1.8647e-01, 9.5000e-01
1, 6, 3.7500e+01, 1.6014e-01, 1.7000e+00
1, 6, 3.7500e+01, 1.3466e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.1076e-01, 5.1000e+00
1, 6, 3.7500e+01, 8.8497e-02, 8.3000e+00
1, 6, 3.7500e+01, 7.1308e-02, 1.2000e+01
1, 6, 3.7500e+01, 4.9318e-02, 1.9000e+01
1, 6, 3.7500e+01, 2.6676e-02, 3.0000e+01
1, 6, 3.7500e+01, 7.1343e-01, 5.0000e-04
1, 6, 3.7500e+01, 6.3986e-01, 1.0000e-03
1, 6, 3.7500e+01, 5.3717e-01, 3.0000e-03
1, 6, 3.7500e+01, 4.9465e-01, 5.0000e-03
1, 6, 3.7500e+01, 4.4168e-01, 1.0000e-02
1, 6, 3.7500e+01, 4.0856e-01, 1.6000e-02
1, 6, 3.7500e+01, 3.7410e-01, 2.7000e-02
1, 6, 3.7500e+01, 3.4265e-01, 4.5000e-02
1, 6, 3.7500e+01, 3.1165e-01, 7.7000e-02
1, 6, 3.7500e+01, 2.8320e-01, 1.3000e-01
1, 6, 3.7500e+01, 2.5847e-01, 2.1000e-01
1, 6, 3.7500e+01, 2.3326e-01, 3.5000e-01
1, 6, 3.7500e+01, 2.0768e-01, 6.0000e-01
1, 6, 3.7500e+01, 1.8647e-01, 9.5000e-01
1, 6, 3.7500e+01, 1.6014e-01, 1.7000e+00
1, 6, 3.7500e+01, 1.3466e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.1076e-01, 5.1000e+00
1, 6, 3.7500e+01, 8.8497e-02, 8.3000e+00
1, 6, 3.7500e+01, 7.1308e-02, 1.2000e+01
1, 6, 3.7500e+01, 4.9318e-02, 1.9000e+01
1, 6, 3.7500e+01, 2.6676e-02, 3.0000e+01
1, 6, 3.7500e+01, 7.1343e-01, 5.0000e-04
1, 6, 3.7500e+01, 6.3986e-01, 1.0000e-03
1, 6, 3.7500e+01, 5.3717e-01, 3.0000e-03
1, 6, 3.7500e+01, 4.9465e-01, 5.0000e-03
1, 6, 3.7500e+01, 4.4168e-01, 1.0000e-02
1, 6, 3.7500e+01, 4.0856e-01, 1.6000e-02
1, 6, 3.7500e+01, 3.7410e-01, 2.7000e-02
1, 6, 3.7500e+01, 3.4265e-01, 4.5000e-02
1, 6, 3.7500e+01, 3.1165e-01, 7.7000e-02
1, 6, 3.7500e+01, 2.8320e-01, 1.3000e-01
1, 6, 3.7500e+01, 2.5847e-01, 2.1000e-01
1, 6, 3.7500e+01, 2.3326e-01, 3.5000e-01
1, 6, 3.7500e+01, 2.0768e-01, 6.0000e-01
1, 6, 3.7500e+01, 1.8647e-01, 9.5000e-01
1, 6, 3.7500e+01, 1.6014e-01, 1.7000e+00
1, 6, 3.7500e+01, 1.3466e-01, 3.0000e+00
1, 6, 3.7500e+01, 1.1076e-01, 5.1000e+00
1, 6, 3.7500e+01, 8.8497e-02, 8.3000e+00
1, 6, 3.7500e+01, 7.1308e-02, 1.2000e+01
1, 6, 3.7500e+01, 4.9318e-02, 1.9000e+01
1, 6, 3.7500e+01, 2.6676e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
1, 7, 3.7500e+01, 3.6897e-01, 2.7000e-02
1, 7, 3.7500e+01, 3.3795e-01, 4.5000e-02
1, 7, 3.7500e+01, 3.0738e-01, 7.7000e-02
1, 7, 3.7500e+01, 2.7932e-01, 1.3000e-01
1, 7, 3.7500e+01, 2.5493e-01, 2.1000e-01
1, 7, 3.7500e+01, 2.3006e-01, 3.5000e-01
1, 7, 3.7500e+01, 2.0483e-01, 6.0000e-01
1, 7, 3.7500e+01, 1.8392e-01, 9.5000e-01
1, 7, 3.7500e+01, 1.5794e-01, 1.7000e+00
1, 7, 3.7500e+01, 1.3281e-01, 3.0000e+00
1, 7, 3.7500e+01, 1.0924e-01, 5.1000e+00
1, 7, 3.7500e+01, 8.7284e-02, 8.3000e+00
1, 7, 3.7500e+01, 7.0331e-02, 1.2000e+01
1, 7, 3.7500e+01, 4.8642e-02, 1.9000e+01
1, 7, 3.7500e+01, 2.6311e-02, 3.0000e+01
1, 7, 3.7500e+01, 7.0365e-01, 5.0000e-04
1, 7, 3.7500e+01, 6.3110e-01, 1.0000e-03
1, 7, 3.7500e+01, 5.2982e-01, 3.0000e-03
1, 7, 3.7500e+01, 4.8788e-01, 5.0000e-03
1, 7, 3.7500e+01, 4.3562e-01, 1.0000e-02
1, 7, 3.7500e+01, 4.0296e-01, 1.6000e-02
